report_id,machine_id,operator_name,shift,date,incident_description,initial_action,severity,status
REP_9258,MCH_030,A. Khan,Day,2025-10-10,Slight delay in start-up sequence observed.,Reduced load and notified maintenance team.,Low,Investigating
REP_9259,MCH_007,S. Kumar,Day,2025-09-26,Pressure fluctuations noted under steady load.,Reduced load and notified maintenance team.,High,Investigating
REP_9260,MCH_023,A. Khan,Evening,2025-10-27,Slight delay in start-up sequence observed.,Temporarily halted machine for inspection.,Low,Closed
REP_9261,MCH_021,S. Kumar,Night,2025-09-28,Temperature rising faster than normal during startup.,Temporarily halted machine for inspection.,Low,Closed
REP_9262,MCH_038,T. Singh,Night,2025-09-23,Pressure fluctuations noted under steady load.,Reset system and escalated to engineering.,Low,Open
REP_9263,MCH_046,S. Kumar,Night,2025-09-11,Pressure fluctuations noted under steady load.,Reduced load and notified maintenance team.,Critical,Investigating
REP_9264,MCH_006,R. Verma,Day,2025-10-17,Minor smoke detected from motor casing.,Checked coolant levels and filters.,Low,Open
REP_9265,MCH_024,A. Khan,Night,2025-10-08,Temperature rising faster than normal during startup.,Adjusted valve and resumed normal operation.,High,Closed
REP_9266,MCH_048,S. Kumar,Evening,2025-10-18,Oil leakage detected near coupling joint.,Adjusted valve and resumed normal operation.,High,Open
REP_9267,MCH_041,S. Kumar,Night,2025-10-02,Oil leakage detected near coupling joint.,Temporarily halted machine for inspection.,Medium,Open
REP_9268,MCH_033,J. Das,Night,2025-09-02,Slight delay in start-up sequence observed.,Adjusted valve and resumed normal operation.,High,Closed
REP_9269,MCH_047,A. Khan,Day,2025-09-03,Minor smoke detected from motor casing.,Adjusted valve and resumed normal operation.,Critical,Open
REP_9270,MCH_027,A. Khan,Evening,2025-10-14,System auto-shutdown triggered by overheat sensor.,Monitored parameters for 15 minutes.,Low,Closed
REP_9271,MCH_039,A. Khan,Night,2025-10-12,Unusual vibration noise observed near bearing housing.,Adjusted valve and resumed normal operation.,Medium,Open
REP_9272,MCH_035,A. Khan,Day,2025-09-24,Oil leakage detected near coupling joint.,Reset system and escalated to engineering.,High,Closed
REP_9273,MCH_044,N. Iyer,Evening,2025-09-10,Unusual vibration noise observed near bearing housing.,Checked coolant levels and filters.,Low,Investigating
REP_9274,MCH_040,T. Singh,Day,2025-09-16,Minor smoke detected from motor casing.,Reset system and escalated to engineering.,Medium,Open
REP_9275,MCH_020,R. Verma,Night,2025-09-25,Oil leakage detected near coupling joint.,Temporarily halted machine for inspection.,Low,Open
REP_9276,MCH_044,R. Verma,Day,2025-10-22,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,Low,Closed
REP_9277,MCH_038,S. Kumar,Evening,2025-09-02,Pressure fluctuations noted under steady load.,Reduced load and notified maintenance team.,Critical,Investigating
REP_9278,MCH_011,A. Khan,Day,2025-09-02,Pressure fluctuations noted under steady load.,Checked coolant levels and filters.,Medium,Open
REP_9279,MCH_041,N. Iyer,Day,2025-10-09,Temperature rising faster than normal during startup.,Reduced load and notified maintenance team.,Low,Closed
REP_9280,MCH_050,S. Kumar,Day,2025-10-03,Slight delay in start-up sequence observed.,Reduced load and notified maintenance team.,Medium,Closed
REP_9281,MCH_002,S. Kumar,Evening,2025-10-25,System auto-shutdown triggered by overheat sensor.,Monitored parameters for 15 minutes.,Low,Investigating
REP_9282,MCH_009,N. Iyer,Evening,2025-09-06,Unusual vibration noise observed near bearing housing.,Reduced load and notified maintenance team.,Medium,Closed
REP_9283,MCH_044,R. Verma,Day,2025-10-27,Unusual vibration noise observed near bearing housing.,Monitored parameters for 15 minutes.,Low,Investigating
REP_9284,MCH_042,A. Khan,Night,2025-10-06,System auto-shutdown triggered by overheat sensor.,Adjusted valve and resumed normal operation.,Medium,Open
REP_9285,MCH_023,J. Das,Day,2025-09-19,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,High,Open
REP_9286,MCH_043,N. Iyer,Evening,2025-10-07,Oil leakage detected near coupling joint.,Reset system and escalated to engineering.,High,Open
REP_9287,MCH_014,R. Verma,Day,2025-10-30,Oil leakage detected near coupling joint.,Reduced load and notified maintenance team.,Medium,Open
REP_9288,MCH_014,N. Iyer,Day,2025-09-04,Oil leakage detected near coupling joint.,Adjusted valve and resumed normal operation.,Medium,Investigating
REP_9289,MCH_019,S. Kumar,Day,2025-09-27,Minor smoke detected from motor casing.,Adjusted valve and resumed normal operation.,Critical,Investigating
REP_9290,MCH_002,A. Khan,Night,2025-10-17,Temperature rising faster than normal during startup.,Adjusted valve and resumed normal operation.,Medium,Open
REP_9291,MCH_001,R. Verma,Evening,2025-09-27,System auto-shutdown triggered by overheat sensor.,Reduced load and notified maintenance team.,Medium,Investigating
REP_9292,MCH_033,R. Verma,Night,2025-09-22,Slight delay in start-up sequence observed.,Reset system and escalated to engineering.,Low,Open
REP_9293,MCH_016,T. Singh,Evening,2025-10-06,Temperature rising faster than normal during startup.,Temporarily halted machine for inspection.,High,Open
REP_9294,MCH_002,A. Khan,Evening,2025-09-21,System auto-shutdown triggered by overheat sensor.,Reduced load and notified maintenance team.,High,Closed
REP_9295,MCH_030,J. Das,Day,2025-10-03,Unusual vibration noise observed near bearing housing.,Temporarily halted machine for inspection.,Medium,Investigating
REP_9296,MCH_019,R. Verma,Evening,2025-10-06,Pressure fluctuations noted under steady load.,Temporarily halted machine for inspection.,Medium,Open
REP_9297,MCH_006,T. Singh,Day,2025-10-13,Temperature rising faster than normal during startup.,Checked coolant levels and filters.,Critical,Closed
REP_9298,MCH_026,N. Iyer,Night,2025-10-03,Slight delay in start-up sequence observed.,Temporarily halted machine for inspection.,Low,Closed
REP_9299,MCH_038,A. Khan,Evening,2025-09-22,Oil leakage detected near coupling joint.,Adjusted valve and resumed normal operation.,Low,Investigating
REP_9300,MCH_048,R. Verma,Night,2025-09-11,Temperature rising faster than normal during startup.,Reduced load and notified maintenance team.,Low,Closed
REP_9301,MCH_016,T. Singh,Day,2025-09-22,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,High,Closed
REP_9302,MCH_018,T. Singh,Day,2025-09-16,Pressure fluctuations noted under steady load.,Reset system and escalated to engineering.,Medium,Investigating
REP_9303,MCH_049,S. Kumar,Night,2025-09-28,Minor smoke detected from motor casing.,Monitored parameters for 15 minutes.,Medium,Open
REP_9304,MCH_032,R. Verma,Evening,2025-09-19,System auto-shutdown triggered by overheat sensor.,Temporarily halted machine for inspection.,High,Closed
REP_9305,MCH_010,S. Kumar,Day,2025-09-06,Temperature rising faster than normal during startup.,Adjusted valve and resumed normal operation.,Medium,Closed
REP_9306,MCH_033,S. Kumar,Evening,2025-09-19,Slight delay in start-up sequence observed.,Reset system and escalated to engineering.,High,Closed
REP_9307,MCH_014,J. Das,Evening,2025-10-30,Oil leakage detected near coupling joint.,Reduced load and notified maintenance team.,Medium,Investigating
REP_9308,MCH_018,R. Verma,Day,2025-10-13,Pressure fluctuations noted under steady load.,Adjusted valve and resumed normal operation.,Medium,Open
REP_9309,MCH_040,T. Singh,Evening,2025-10-08,Minor smoke detected from motor casing.,Reduced load and notified maintenance team.,High,Closed
REP_9310,MCH_014,N. Iyer,Evening,2025-09-27,Slight delay in start-up sequence observed.,Adjusted valve and resumed normal operation.,Critical,Closed
REP_9311,MCH_010,J. Das,Day,2025-10-23,Unusual vibration noise observed near bearing housing.,Reset system and escalated to engineering.,Critical,Closed
REP_9312,MCH_048,N. Iyer,Day,2025-10-05,Slight delay in start-up sequence observed.,Monitored parameters for 15 minutes.,Medium,Open
REP_9313,MCH_033,S. Kumar,Night,2025-09-04,System auto-shutdown triggered by overheat sensor.,Adjusted valve and resumed normal operation.,Medium,Investigating
REP_9314,MCH_003,S. Kumar,Day,2025-09-09,Slight delay in start-up sequence observed.,Checked coolant levels and filters.,Medium,Closed
REP_9315,MCH_018,A. Khan,Night,2025-10-05,Unusual vibration noise observed near bearing housing.,Checked coolant levels and filters.,Low,Closed
REP_9316,MCH_004,T. Singh,Night,2025-10-10,Slight delay in start-up sequence observed.,Reset system and escalated to engineering.,Medium,Investigating
REP_9317,MCH_044,S. Kumar,Night,2025-10-12,Unusual vibration noise observed near bearing housing.,Adjusted valve and resumed normal operation.,Low,Closed
REP_9318,MCH_039,R. Verma,Day,2025-09-29,Minor smoke detected from motor casing.,Reset system and escalated to engineering.,Medium,Investigating
REP_9319,MCH_020,J. Das,Night,2025-09-10,System auto-shutdown triggered by overheat sensor.,Adjusted valve and resumed normal operation.,Low,Closed
REP_9320,MCH_027,N. Iyer,Day,2025-10-26,Minor smoke detected from motor casing.,Adjusted valve and resumed normal operation.,Low,Closed
REP_9321,MCH_004,R. Verma,Day,2025-10-16,Unusual vibration noise observed near bearing housing.,Checked coolant levels and filters.,Critical,Investigating
REP_9322,MCH_038,R. Verma,Night,2025-10-28,Pressure fluctuations noted under steady load.,Temporarily halted machine for inspection.,Critical,Investigating
REP_9323,MCH_012,J. Das,Evening,2025-09-10,Oil leakage detected near coupling joint.,Adjusted valve and resumed normal operation.,Low,Open
REP_9324,MCH_017,T. Singh,Day,2025-09-21,Slight delay in start-up sequence observed.,Monitored parameters for 15 minutes.,High,Closed
REP_9325,MCH_038,T. Singh,Night,2025-09-07,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,Medium,Investigating
REP_9326,MCH_043,N. Iyer,Night,2025-09-13,Minor smoke detected from motor casing.,Reduced load and notified maintenance team.,Medium,Closed
REP_9327,MCH_016,N. Iyer,Day,2025-09-02,Slight delay in start-up sequence observed.,Temporarily halted machine for inspection.,Critical,Investigating
REP_9328,MCH_042,A. Khan,Night,2025-09-07,System auto-shutdown triggered by overheat sensor.,Reduced load and notified maintenance team.,High,Closed
REP_9329,MCH_028,T. Singh,Evening,2025-09-05,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,Medium,Open
REP_9330,MCH_010,R. Verma,Night,2025-10-24,Minor smoke detected from motor casing.,Checked coolant levels and filters.,High,Investigating
REP_9331,MCH_050,S. Kumar,Night,2025-09-18,System auto-shutdown triggered by overheat sensor.,Temporarily halted machine for inspection.,Critical,Investigating
REP_9332,MCH_045,N. Iyer,Evening,2025-09-07,Oil leakage detected near coupling joint.,Reduced load and notified maintenance team.,High,Investigating
REP_9333,MCH_001,T. Singh,Night,2025-09-29,Minor smoke detected from motor casing.,Reset system and escalated to engineering.,Critical,Closed
REP_9334,MCH_008,N. Iyer,Night,2025-10-23,Temperature rising faster than normal during startup.,Monitored parameters for 15 minutes.,High,Open
REP_9335,MCH_011,A. Khan,Evening,2025-10-02,Minor smoke detected from motor casing.,Reduced load and notified maintenance team.,High,Open
REP_9336,MCH_035,R. Verma,Night,2025-10-29,Minor smoke detected from motor casing.,Checked coolant levels and filters.,Low,Open
REP_9337,MCH_046,A. Khan,Evening,2025-10-18,Oil leakage detected near coupling joint.,Monitored parameters for 15 minutes.,Medium,Closed
REP_9338,MCH_038,N. Iyer,Evening,2025-10-08,Minor smoke detected from motor casing.,Adjusted valve and resumed normal operation.,Medium,Investigating
REP_9339,MCH_001,J. Das,Evening,2025-09-03,Minor smoke detected from motor casing.,Reset system and escalated to engineering.,Low,Investigating
REP_9340,MCH_045,T. Singh,Day,2025-10-03,Minor smoke detected from motor casing.,Monitored parameters for 15 minutes.,Low,Open
REP_9341,MCH_015,T. Singh,Night,2025-09-25,Oil leakage detected near coupling joint.,Monitored parameters for 15 minutes.,High,Investigating
REP_9342,MCH_004,A. Khan,Night,2025-09-26,Pressure fluctuations noted under steady load.,Adjusted valve and resumed normal operation.,High,Closed
REP_9343,MCH_029,J. Das,Day,2025-10-28,Minor smoke detected from motor casing.,Temporarily halted machine for inspection.,High,Closed
REP_9344,MCH_013,S. Kumar,Evening,2025-10-29,Slight delay in start-up sequence observed.,Temporarily halted machine for inspection.,Medium,Open
REP_9345,MCH_009,T. Singh,Evening,2025-10-16,Slight delay in start-up sequence observed.,Checked coolant levels and filters.,Low,Open
REP_9346,MCH_040,J. Das,Night,2025-09-09,Pressure fluctuations noted under steady load.,Checked coolant levels and filters.,Medium,Open
REP_9347,MCH_015,A. Khan,Night,2025-10-11,Unusual vibration noise observed near bearing housing.,Monitored parameters for 15 minutes.,Critical,Closed
REP_9348,MCH_030,T. Singh,Evening,2025-10-04,Minor smoke detected from motor casing.,Monitored parameters for 15 minutes.,High,Closed
REP_9349,MCH_028,A. Khan,Evening,2025-09-17,System auto-shutdown triggered by overheat sensor.,Reset system and escalated to engineering.,Critical,Investigating
REP_9350,MCH_007,S. Kumar,Evening,2025-10-12,System auto-shutdown triggered by overheat sensor.,Monitored parameters for 15 minutes.,Critical,Open
REP_9351,MCH_003,J. Das,Evening,2025-10-06,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,Critical,Closed
REP_9352,MCH_024,S. Kumar,Evening,2025-10-06,System auto-shutdown triggered by overheat sensor.,Checked coolant levels and filters.,High,Investigating
REP_9353,MCH_018,T. Singh,Night,2025-09-21,Oil leakage detected near coupling joint.,Reset system and escalated to engineering.,Medium,Closed
REP_9354,MCH_023,S. Kumar,Evening,2025-09-03,Temperature rising faster than normal during startup.,Reset system and escalated to engineering.,Medium,Investigating
REP_9355,MCH_039,S. Kumar,Night,2025-09-22,Temperature rising faster than normal during startup.,Reset system and escalated to engineering.,High,Closed
REP_9356,MCH_042,S. Kumar,Day,2025-09-11,Oil leakage detected near coupling joint.,Reduced load and notified maintenance team.,Medium,Open
REP_9357,MCH_012,S. Kumar,Day,2025-09-19,Unusual vibration noise observed near bearing housing.,Temporarily halted machine for inspection.,Low,Closed
REP_9358,MCH_006,N. Iyer,Day,2025-09-30,Minor smoke detected from motor casing.,Monitored parameters for 15 minutes.,High,Investigating
REP_9359,MCH_024,J. Das,Evening,2025-09-30,System auto-shutdown triggered by overheat sensor.,Adjusted valve and resumed normal operation.,Critical,Closed
REP_9360,MCH_048,J. Das,Evening,2025-09-25,Oil leakage detected near coupling joint.,Adjusted valve and resumed normal operation.,Critical,Open
